block_id,display_name,category,material,variant,shape,render_bucket,alpha_mode,needs_sorting,occludes,occlusion_mode,mesh_profile,collision_kind,aabb_min,aabb_max,attach_faces,requires_support,double_sided,tex_layers,state_params,hardness_class,sound_class,flammable,requires_water,tint_mode,growth_rule_id,growth_params_json,mesh_notes,tags,display_name_zh,display_name_bi,category_zh,material_zh,variant_zh
breccia_polished_stairs,breccia polished stairs,geology:sedimentary_clastic,breccia,polished,stairs,OPAQUE,OPAQUE,False,True,partial,STAIRS,stairs,,,,False,False,6 (one per face),orientation,hard,stone,False,False,,NONE,,Procedural stair mesh (8 subcubes) or block-model; needs orientation,geology:sedimentary_clastic;POLISHED;shape:stairs,breccia抛光楼梯,breccia polished stairs / breccia抛光楼梯,地质/碎屑沉积岩,,抛光
breccia_polished_wall,breccia polished wall,geology:sedimentary_clastic,breccia,polished,wall,OPAQUE,OPAQUE,False,True,partial,WALL,wall,,,,False,False,6 (one per face),orientation,hard,stone,False,False,,NONE,,Procedural wall posts+connections; neighbor-aware,geology:sedimentary_clastic;POLISHED;shape:wall,breccia抛光墙,breccia polished wall / breccia抛光墙,地质/碎屑沉积岩,,抛光
breccia_polished_pillar,breccia polished pillar,geology:sedimentary_clastic,breccia,polished,pillar,OPAQUE,OPAQUE,False,True,partial,PILLAR,full,"0,0,0","1,1,1",,False,False,6 (one per face),orientation,hard,stone,False,False,,NONE,,CUBE with column texture mapping; optional axis rotation,geology:sedimentary_clastic;POLISHED;shape:pillar,breccia抛光柱,breccia polished pillar / breccia抛光柱,地质/碎屑沉积岩,,抛光
breccia_polished_rubble,breccia polished rubble,geology:sedimentary_clastic,breccia,polished,rubble,CUTOUT,CUTOUT,False,False,none,RUBBLE,rubble,"0,0,0","1,0.35,1",,False,False,6 (one per face),,soft,stone,False,False,,NONE,,Low-profile irregular mesh; collision approx 0.25–0.5 height,geology:sedimentary_clastic;POLISHED;shape:rubble,breccia抛光碎石,breccia polished rubble / breccia抛光碎石,地质/碎屑沉积岩,,抛光
breccia_bricks_block,breccia bricks block,geology:sedimentary_clastic,breccia,bricks,block,OPAQUE,OPAQUE,False,True,full,CUBE,full,"0,0,0","1,1,1",,False,False,6 (one per face),,hard,stone,False,False,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:sedimentary_clastic;BRICKS;shape:block,breccia砖块,breccia bricks block / breccia砖块,地质/碎屑沉积岩,,砖
breccia_bricks_slab,breccia bricks slab,geology:sedimentary_clastic,breccia,bricks,slab,OPAQUE,OPAQUE,False,True,partial,SLAB_HALF,slab,"0,0,0","1,0.5,1",,False,False,6 (one per face),,hard,stone,False,False,,NONE,,Procedural: cube with height=0.5; supports top/bottom placement,geology:sedimentary_clastic;BRICKS;shape:slab,breccia砖半砖,breccia bricks slab / breccia砖半砖,地质/碎屑沉积岩,,砖
breccia_bricks_stairs,breccia bricks stairs,geology:sedimentary_clastic,breccia,bricks,stairs,OPAQUE,OPAQUE,False,True,partial,STAIRS,stairs,,,,False,False,6 (one per face),orientation,hard,stone,False,False,,NONE,,Procedural stair mesh (8 subcubes) or block-model; needs orientation,geology:sedimentary_clastic;BRICKS;shape:stairs,breccia砖楼梯,breccia bricks stairs / breccia砖楼梯,地质/碎屑沉积岩,,砖
breccia_bricks_wall,breccia bricks wall,geology:sedimentary_clastic,breccia,bricks,wall,OPAQUE,OPAQUE,False,True,partial,WALL,wall,,,,False,False,6 (one per face),orientation,hard,stone,False,False,,NONE,,Procedural wall posts+connections; neighbor-aware,geology:sedimentary_clastic;BRICKS;shape:wall,breccia砖墙,breccia bricks wall / breccia砖墙,地质/碎屑沉积岩,,砖
breccia_bricks_pillar,breccia bricks pillar,geology:sedimentary_clastic,breccia,bricks,pillar,OPAQUE,OPAQUE,False,True,partial,PILLAR,full,"0,0,0","1,1,1",,False,False,6 (one per face),orientation,hard,stone,False,False,,NONE,,CUBE with column texture mapping; optional axis rotation,geology:sedimentary_clastic;BRICKS;shape:pillar,breccia砖柱,breccia bricks pillar / breccia砖柱,地质/碎屑沉积岩,,砖
breccia_bricks_rubble,breccia bricks rubble,geology:sedimentary_clastic,breccia,bricks,rubble,CUTOUT,CUTOUT,False,False,none,RUBBLE,rubble,"0,0,0","1,0.35,1",,False,False,6 (one per face),,soft,stone,False,False,,NONE,,Low-profile irregular mesh; collision approx 0.25–0.5 height,geology:sedimentary_clastic;BRICKS;shape:rubble,breccia砖碎石,breccia bricks rubble / breccia砖碎石,地质/碎屑沉积岩,,砖
breccia_tiles_block,breccia tiles block,geology:sedimentary_clastic,breccia,tiles,block,OPAQUE,OPAQUE,False,True,full,CUBE,full,"0,0,0","1,1,1",,False,False,6 (one per face),,hard,stone,False,False,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:sedimentary_clastic;TILES;shape:block,breccia砖块,breccia tiles block / breccia砖块,地质/碎屑沉积岩,,砖
breccia_tiles_slab,breccia tiles slab,geology:sedimentary_clastic,breccia,tiles,slab,OPAQUE,OPAQUE,False,True,partial,SLAB_HALF,slab,"0,0,0","1,0.5,1",,False,False,6 (one per face),,hard,stone,False,False,,NONE,,Procedural: cube with height=0.5; supports top/bottom placement,geology:sedimentary_clastic;TILES;shape:slab,breccia砖半砖,breccia tiles slab / breccia砖半砖,地质/碎屑沉积岩,,砖
breccia_tiles_stairs,breccia tiles stairs,geology:sedimentary_clastic,breccia,tiles,stairs,OPAQUE,OPAQUE,False,True,partial,STAIRS,stairs,,,,False,False,6 (one per face),orientation,hard,stone,False,False,,NONE,,Procedural stair mesh (8 subcubes) or block-model; needs orientation,geology:sedimentary_clastic;TILES;shape:stairs,breccia砖楼梯,breccia tiles stairs / breccia砖楼梯,地质/碎屑沉积岩,,砖
breccia_tiles_wall,breccia tiles wall,geology:sedimentary_clastic,breccia,tiles,wall,OPAQUE,OPAQUE,False,True,partial,WALL,wall,,,,False,False,6 (one per face),orientation,hard,stone,False,False,,NONE,,Procedural wall posts+connections; neighbor-aware,geology:sedimentary_clastic;TILES;shape:wall,breccia砖墙,breccia tiles wall / breccia砖墙,地质/碎屑沉积岩,,砖
breccia_tiles_pillar,breccia tiles pillar,geology:sedimentary_clastic,breccia,tiles,pillar,OPAQUE,OPAQUE,False,True,partial,PILLAR,full,"0,0,0","1,1,1",,False,False,6 (one per face),orientation,hard,stone,False,False,,NONE,,CUBE with column texture mapping; optional axis rotation,geology:sedimentary_clastic;TILES;shape:pillar,breccia砖柱,breccia tiles pillar / breccia砖柱,地质/碎屑沉积岩,,砖
breccia_tiles_rubble,breccia tiles rubble,geology:sedimentary_clastic,breccia,tiles,rubble,CUTOUT,CUTOUT,False,False,none,RUBBLE,rubble,"0,0,0","1,0.35,1",,False,False,6 (one per face),,soft,stone,False,False,,NONE,,Low-profile irregular mesh; collision approx 0.25–0.5 height,geology:sedimentary_clastic;TILES;shape:rubble,breccia砖碎石,breccia tiles rubble / breccia砖碎石,地质/碎屑沉积岩,,砖
breccia_chiseled_block,breccia chiseled block,geology:sedimentary_clastic,breccia,chiseled,block,OPAQUE,OPAQUE,False,True,full,CUBE,full,"0,0,0","1,1,1",,False,False,6 (one per face),,hard,stone,False,False,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:sedimentary_clastic;CHISELED;shape:block,breccia雕纹块,breccia chiseled block / breccia雕纹块,地质/碎屑沉积岩,,雕纹
breccia_chiseled_slab,breccia chiseled slab,geology:sedimentary_clastic,breccia,chiseled,slab,OPAQUE,OPAQUE,False,True,partial,SLAB_HALF,slab,"0,0,0","1,0.5,1",,False,False,6 (one per face),,hard,stone,False,False,,NONE,,Procedural: cube with height=0.5; supports top/bottom placement,geology:sedimentary_clastic;CHISELED;shape:slab,breccia雕纹半砖,breccia chiseled slab / breccia雕纹半砖,地质/碎屑沉积岩,,雕纹
breccia_chiseled_stairs,breccia chiseled stairs,geology:sedimentary_clastic,breccia,chiseled,stairs,OPAQUE,OPAQUE,False,True,partial,STAIRS,stairs,,,,False,False,6 (one per face),orientation,hard,stone,False,False,,NONE,,Procedural stair mesh (8 subcubes) or block-model; needs orientation,geology:sedimentary_clastic;CHISELED;shape:stairs,breccia雕纹楼梯,breccia chiseled stairs / breccia雕纹楼梯,地质/碎屑沉积岩,,雕纹
breccia_chiseled_wall,breccia chiseled wall,geology:sedimentary_clastic,breccia,chiseled,wall,OPAQUE,OPAQUE,False,True,partial,WALL,wall,,,,False,False,6 (one per face),orientation,hard,stone,False,False,,NONE,,Procedural wall posts+connections; neighbor-aware,geology:sedimentary_clastic;CHISELED;shape:wall,breccia雕纹墙,breccia chiseled wall / breccia雕纹墙,地质/碎屑沉积岩,,雕纹
breccia_chiseled_pillar,breccia chiseled pillar,geology:sedimentary_clastic,breccia,chiseled,pillar,OPAQUE,OPAQUE,False,True,partial,PILLAR,full,"0,0,0","1,1,1",,False,False,6 (one per face),orientation,hard,stone,False,False,,NONE,,CUBE with column texture mapping; optional axis rotation,geology:sedimentary_clastic;CHISELED;shape:pillar,breccia雕纹柱,breccia chiseled pillar / breccia雕纹柱,地质/碎屑沉积岩,,雕纹
breccia_chiseled_rubble,breccia chiseled rubble,geology:sedimentary_clastic,breccia,chiseled,rubble,CUTOUT,CUTOUT,False,False,none,RUBBLE,rubble,"0,0,0","1,0.35,1",,False,False,6 (one per face),,soft,stone,False,False,,NONE,,Low-profile irregular mesh; collision approx 0.25–0.5 height,geology:sedimentary_clastic;CHISELED;shape:rubble,breccia雕纹碎石,breccia chiseled rubble / breccia雕纹碎石,地质/碎屑沉积岩,,雕纹
quartz_sandstone_raw_block,quartz_sandstone raw block,geology:sedimentary_clastic,quartz_sandstone,raw,block,OPAQUE,OPAQUE,False,True,full,CUBE,full,"0,0,0","1,1,1",,False,False,6 (one per face),,hard,stone,False,False,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:sedimentary_clastic;RAW;shape:block,石英砂岩粗块,quartz_sandstone raw block / 石英砂岩粗块,地质/碎屑沉积岩,石英砂岩,粗
quartz_sandstone_raw_slab,quartz_sandstone raw slab,geology:sedimentary_clastic,quartz_sandstone,raw,slab,OPAQUE,OPAQUE,False,True,partial,SLAB_HALF,slab,"0,0,0","1,0.5,1",,False,False,6 (one per face),,hard,stone,False,False,,NONE,,Procedural: cube with height=0.5; supports top/bottom placement,geology:sedimentary_clastic;RAW;shape:slab,石英砂岩粗半砖,quartz_sandstone raw slab / 石英砂岩粗半砖,地质/碎屑沉积岩,石英砂岩,粗
quartz_sandstone_raw_stairs,quartz_sandstone raw stairs,geology:sedimentary_clastic,quartz_sandstone,raw,stairs,OPAQUE,OPAQUE,False,True,partial,STAIRS,stairs,,,,False,False,6 (one per face),orientation,hard,stone,False,False,,NONE,,Procedural stair mesh (8 subcubes) or block-model; needs orientation,geology:sedimentary_clastic;RAW;shape:stairs,石英砂岩粗楼梯,quartz_sandstone raw stairs / 石英砂岩粗楼梯,地质/碎屑沉积岩,石英砂岩,粗
quartz_sandstone_raw_wall,quartz_sandstone raw wall,geology:sedimentary_clastic,quartz_sandstone,raw,wall,OPAQUE,OPAQUE,False,True,partial,WALL,wall,,,,False,False,6 (one per face),orientation,hard,stone,False,False,,NONE,,Procedural wall posts+connections; neighbor-aware,geology:sedimentary_clastic;RAW;shape:wall,石英砂岩粗墙,quartz_sandstone raw wall / 石英砂岩粗墙,地质/碎屑沉积岩,石英砂岩,粗
quartz_sandstone_raw_pillar,quartz_sandstone raw pillar,geology:sedimentary_clastic,quartz_sandstone,raw,pillar,OPAQUE,OPAQUE,False,True,partial,PILLAR,full,"0,0,0","1,1,1",,False,False,6 (one per face),orientation,hard,stone,False,False,,NONE,,CUBE with column texture mapping; optional axis rotation,geology:sedimentary_clastic;RAW;shape:pillar,石英砂岩粗柱,quartz_sandstone raw pillar / 石英砂岩粗柱,地质/碎屑沉积岩,石英砂岩,粗
quartz_sandstone_raw_rubble,quartz_sandstone raw rubble,geology:sedimentary_clastic,quartz_sandstone,raw,rubble,CUTOUT,CUTOUT,False,False,none,RUBBLE,rubble,"0,0,0","1,0.35,1",,False,False,6 (one per face),,soft,stone,False,False,,NONE,,Low-profile irregular mesh; collision approx 0.25–0.5 height,geology:sedimentary_clastic;RAW;shape:rubble,石英砂岩粗碎石,quartz_sandstone raw rubble / 石英砂岩粗碎石,地质/碎屑沉积岩,石英砂岩,粗
quartz_sandstone_fractured_block,quartz_sandstone fractured block,geology:sedimentary_clastic,quartz_sandstone,fractured,block,OPAQUE,OPAQUE,False,True,full,CUBE,full,"0,0,0","1,1,1",,False,False,6 (one per face),,hard,stone,False,False,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:sedimentary_clastic;FRACTURED;shape:block,石英砂岩破碎块,quartz_sandstone fractured block / 石英砂岩破碎块,地质/碎屑沉积岩,石英砂岩,破碎
quartz_sandstone_fractured_slab,quartz_sandstone fractured slab,geology:sedimentary_clastic,quartz_sandstone,fractured,slab,OPAQUE,OPAQUE,False,True,partial,SLAB_HALF,slab,"0,0,0","1,0.5,1",,False,False,6 (one per face),,hard,stone,False,False,,NONE,,Procedural: cube with height=0.5; supports top/bottom placement,geology:sedimentary_clastic;FRACTURED;shape:slab,石英砂岩破碎半砖,quartz_sandstone fractured slab / 石英砂岩破碎半砖,地质/碎屑沉积岩,石英砂岩,破碎
quartz_sandstone_fractured_stairs,quartz_sandstone fractured stairs,geology:sedimentary_clastic,quartz_sandstone,fractured,stairs,OPAQUE,OPAQUE,False,True,partial,STAIRS,stairs,,,,False,False,6 (one per face),orientation,hard,stone,False,False,,NONE,,Procedural stair mesh (8 subcubes) or block-model; needs orientation,geology:sedimentary_clastic;FRACTURED;shape:stairs,石英砂岩破碎楼梯,quartz_sandstone fractured stairs / 石英砂岩破碎楼梯,地质/碎屑沉积岩,石英砂岩,破碎
quartz_sandstone_fractured_wall,quartz_sandstone fractured wall,geology:sedimentary_clastic,quartz_sandstone,fractured,wall,OPAQUE,OPAQUE,False,True,partial,WALL,wall,,,,False,False,6 (one per face),orientation,hard,stone,False,False,,NONE,,Procedural wall posts+connections; neighbor-aware,geology:sedimentary_clastic;FRACTURED;shape:wall,石英砂岩破碎墙,quartz_sandstone fractured wall / 石英砂岩破碎墙,地质/碎屑沉积岩,石英砂岩,破碎
quartz_sandstone_fractured_pillar,quartz_sandstone fractured pillar,geology:sedimentary_clastic,quartz_sandstone,fractured,pillar,OPAQUE,OPAQUE,False,True,partial,PILLAR,full,"0,0,0","1,1,1",,False,False,6 (one per face),orientation,hard,stone,False,False,,NONE,,CUBE with column texture mapping; optional axis rotation,geology:sedimentary_clastic;FRACTURED;shape:pillar,石英砂岩破碎柱,quartz_sandstone fractured pillar / 石英砂岩破碎柱,地质/碎屑沉积岩,石英砂岩,破碎
quartz_sandstone_fractured_rubble,quartz_sandstone fractured rubble,geology:sedimentary_clastic,quartz_sandstone,fractured,rubble,CUTOUT,CUTOUT,False,False,none,RUBBLE,rubble,"0,0,0","1,0.35,1",,False,False,6 (one per face),,soft,stone,False,False,,NONE,,Low-profile irregular mesh; collision approx 0.25–0.5 height,geology:sedimentary_clastic;FRACTURED;shape:rubble,石英砂岩破碎碎石,quartz_sandstone fractured rubble / 石英砂岩破碎碎石,地质/碎屑沉积岩,石英砂岩,破碎
quartz_sandstone_weathered_block,quartz_sandstone weathered block,geology:sedimentary_clastic,quartz_sandstone,weathered,block,OPAQUE,OPAQUE,False,True,full,CUBE,full,"0,0,0","1,1,1",,False,False,6 (one per face),,hard,stone,False,False,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:sedimentary_clastic;WEATHERED;shape:block,石英砂岩weathered块,quartz_sandstone weathered block / 石英砂岩weathered块,地质/碎屑沉积岩,石英砂岩,
quartz_sandstone_weathered_slab,quartz_sandstone weathered slab,geology:sedimentary_clastic,quartz_sandstone,weathered,slab,OPAQUE,OPAQUE,False,True,partial,SLAB_HALF,slab,"0,0,0","1,0.5,1",,False,False,6 (one per face),,hard,stone,False,False,,NONE,,Procedural: cube with height=0.5; supports top/bottom placement,geology:sedimentary_clastic;WEATHERED;shape:slab,石英砂岩weathered半砖,quartz_sandstone weathered slab / 石英砂岩weathered半砖,地质/碎屑沉积岩,石英砂岩,
quartz_sandstone_weathered_stairs,quartz_sandstone weathered stairs,geology:sedimentary_clastic,quartz_sandstone,weathered,stairs,OPAQUE,OPAQUE,False,True,partial,STAIRS,stairs,,,,False,False,6 (one per face),orientation,hard,stone,False,False,,NONE,,Procedural stair mesh (8 subcubes) or block-model; needs orientation,geology:sedimentary_clastic;WEATHERED;shape:stairs,石英砂岩weathered楼梯,quartz_sandstone weathered stairs / 石英砂岩weathered楼梯,地质/碎屑沉积岩,石英砂岩,
quartz_sandstone_weathered_wall,quartz_sandstone weathered wall,geology:sedimentary_clastic,quartz_sandstone,weathered,wall,OPAQUE,OPAQUE,False,True,partial,WALL,wall,,,,False,False,6 (one per face),orientation,hard,stone,False,False,,NONE,,Procedural wall posts+connections; neighbor-aware,geology:sedimentary_clastic;WEATHERED;shape:wall,石英砂岩weathered墙,quartz_sandstone weathered wall / 石英砂岩weathered墙,地质/碎屑沉积岩,石英砂岩,
quartz_sandstone_weathered_pillar,quartz_sandstone weathered pillar,geology:sedimentary_clastic,quartz_sandstone,weathered,pillar,OPAQUE,OPAQUE,False,True,partial,PILLAR,full,"0,0,0","1,1,1",,False,False,6 (one per face),orientation,hard,stone,False,False,,NONE,,CUBE with column texture mapping; optional axis rotation,geology:sedimentary_clastic;WEATHERED;shape:pillar,石英砂岩weathered柱,quartz_sandstone weathered pillar / 石英砂岩weathered柱,地质/碎屑沉积岩,石英砂岩,
quartz_sandstone_weathered_rubble,quartz_sandstone weathered rubble,geology:sedimentary_clastic,quartz_sandstone,weathered,rubble,CUTOUT,CUTOUT,False,False,none,RUBBLE,rubble,"0,0,0","1,0.35,1",,False,False,6 (one per face),,soft,stone,False,False,,NONE,,Low-profile irregular mesh; collision approx 0.25–0.5 height,geology:sedimentary_clastic;WEATHERED;shape:rubble,石英砂岩weathered碎石,quartz_sandstone weathered rubble / 石英砂岩weathered碎石,地质/碎屑沉积岩,石英砂岩,
quartz_sandstone_cobbled_block,quartz_sandstone cobbled block,geology:sedimentary_clastic,quartz_sandstone,cobbled,block,OPAQUE,OPAQUE,False,True,full,CUBE,full,"0,0,0","1,1,1",,False,False,6 (one per face),,hard,stone,False,False,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:sedimentary_clastic;COBBLED;shape:block,石英砂岩圆石块,quartz_sandstone cobbled block / 石英砂岩圆石块,地质/碎屑沉积岩,石英砂岩,圆石
