block_id,display_name,category,material,variant,shape,render_bucket,alpha_mode,needs_sorting,occludes,occlusion_mode,mesh_profile,collision_kind,aabb_min,aabb_max,attach_faces,requires_support,double_sided,tex_layers,state_params,hardness_class,sound_class,flammable,requires_water,tint_mode,growth_rule_id,growth_params_json,mesh_notes,tags
welded_tuff_fractured_pillar,welded_tuff fractured pillar,geology:igneous_extrusive,welded_tuff,fractured,pillar,OPAQUE,OPAQUE,false,True,partial,PILLAR,full,"0,0,0","1,1,1",,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,CUBE with column texture mapping; optional axis rotation,geology:igneous_extrusive;FRACTURED;shape:pillar
welded_tuff_fractured_rubble,welded_tuff fractured rubble,geology:igneous_extrusive,welded_tuff,fractured,rubble,CUTOUT,CUTOUT,false,False,none,RUBBLE,rubble,"0,0,0","1,0.35,1",,false,false,6 (one per face),,soft,stone,false,false,,NONE,,Low-profile irregular mesh; collision approx 0.25–0.5 height,geology:igneous_extrusive;FRACTURED;shape:rubble
welded_tuff_weathered_block,welded_tuff weathered block,geology:igneous_extrusive,welded_tuff,weathered,block,OPAQUE,OPAQUE,false,True,full,CUBE,full,"0,0,0","1,1,1",,false,false,6 (one per face),,hard,stone,false,false,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:igneous_extrusive;WEATHERED;shape:block
welded_tuff_weathered_slab,welded_tuff weathered slab,geology:igneous_extrusive,welded_tuff,weathered,slab,OPAQUE,OPAQUE,false,True,partial,SLAB_HALF,slab,"0,0,0","1,0.5,1",,false,false,6 (one per face),,hard,stone,false,false,,NONE,,Procedural: cube with height=0.5; supports top/bottom placement,geology:igneous_extrusive;WEATHERED;shape:slab
welded_tuff_weathered_stairs,welded_tuff weathered stairs,geology:igneous_extrusive,welded_tuff,weathered,stairs,OPAQUE,OPAQUE,false,True,partial,STAIRS,stairs,,,,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,Procedural stair mesh (8 subcubes) or block-model; needs orientation,geology:igneous_extrusive;WEATHERED;shape:stairs
welded_tuff_weathered_wall,welded_tuff weathered wall,geology:igneous_extrusive,welded_tuff,weathered,wall,OPAQUE,OPAQUE,false,True,partial,WALL,wall,,,,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,Procedural wall posts+connections; neighbor-aware,geology:igneous_extrusive;WEATHERED;shape:wall
welded_tuff_weathered_pillar,welded_tuff weathered pillar,geology:igneous_extrusive,welded_tuff,weathered,pillar,OPAQUE,OPAQUE,false,True,partial,PILLAR,full,"0,0,0","1,1,1",,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,CUBE with column texture mapping; optional axis rotation,geology:igneous_extrusive;WEATHERED;shape:pillar
welded_tuff_weathered_rubble,welded_tuff weathered rubble,geology:igneous_extrusive,welded_tuff,weathered,rubble,CUTOUT,CUTOUT,false,False,none,RUBBLE,rubble,"0,0,0","1,0.35,1",,false,false,6 (one per face),,soft,stone,false,false,,NONE,,Low-profile irregular mesh; collision approx 0.25–0.5 height,geology:igneous_extrusive;WEATHERED;shape:rubble
welded_tuff_cobbled_block,welded_tuff cobbled block,geology:igneous_extrusive,welded_tuff,cobbled,block,OPAQUE,OPAQUE,false,True,full,CUBE,full,"0,0,0","1,1,1",,false,false,6 (one per face),,hard,stone,false,false,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:igneous_extrusive;COBBLED;shape:block
welded_tuff_cobbled_slab,welded_tuff cobbled slab,geology:igneous_extrusive,welded_tuff,cobbled,slab,OPAQUE,OPAQUE,false,True,partial,SLAB_HALF,slab,"0,0,0","1,0.5,1",,false,false,6 (one per face),,hard,stone,false,false,,NONE,,Procedural: cube with height=0.5; supports top/bottom placement,geology:igneous_extrusive;COBBLED;shape:slab
welded_tuff_cobbled_stairs,welded_tuff cobbled stairs,geology:igneous_extrusive,welded_tuff,cobbled,stairs,OPAQUE,OPAQUE,false,True,partial,STAIRS,stairs,,,,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,Procedural stair mesh (8 subcubes) or block-model; needs orientation,geology:igneous_extrusive;COBBLED;shape:stairs
welded_tuff_cobbled_wall,welded_tuff cobbled wall,geology:igneous_extrusive,welded_tuff,cobbled,wall,OPAQUE,OPAQUE,false,True,partial,WALL,wall,,,,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,Procedural wall posts+connections; neighbor-aware,geology:igneous_extrusive;COBBLED;shape:wall
welded_tuff_cobbled_pillar,welded_tuff cobbled pillar,geology:igneous_extrusive,welded_tuff,cobbled,pillar,OPAQUE,OPAQUE,false,True,partial,PILLAR,full,"0,0,0","1,1,1",,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,CUBE with column texture mapping; optional axis rotation,geology:igneous_extrusive;COBBLED;shape:pillar
welded_tuff_cobbled_rubble,welded_tuff cobbled rubble,geology:igneous_extrusive,welded_tuff,cobbled,rubble,CUTOUT,CUTOUT,false,False,none,RUBBLE,rubble,"0,0,0","1,0.35,1",,false,false,6 (one per face),,soft,stone,false,false,,NONE,,Low-profile irregular mesh; collision approx 0.25–0.5 height,geology:igneous_extrusive;COBBLED;shape:rubble
welded_tuff_polished_block,welded_tuff polished block,geology:igneous_extrusive,welded_tuff,polished,block,OPAQUE,OPAQUE,false,True,full,CUBE,full,"0,0,0","1,1,1",,false,false,6 (one per face),,hard,stone,false,false,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:igneous_extrusive;POLISHED;shape:block
welded_tuff_polished_slab,welded_tuff polished slab,geology:igneous_extrusive,welded_tuff,polished,slab,OPAQUE,OPAQUE,false,True,partial,SLAB_HALF,slab,"0,0,0","1,0.5,1",,false,false,6 (one per face),,hard,stone,false,false,,NONE,,Procedural: cube with height=0.5; supports top/bottom placement,geology:igneous_extrusive;POLISHED;shape:slab
welded_tuff_polished_stairs,welded_tuff polished stairs,geology:igneous_extrusive,welded_tuff,polished,stairs,OPAQUE,OPAQUE,false,True,partial,STAIRS,stairs,,,,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,Procedural stair mesh (8 subcubes) or block-model; needs orientation,geology:igneous_extrusive;POLISHED;shape:stairs
welded_tuff_polished_wall,welded_tuff polished wall,geology:igneous_extrusive,welded_tuff,polished,wall,OPAQUE,OPAQUE,false,True,partial,WALL,wall,,,,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,Procedural wall posts+connections; neighbor-aware,geology:igneous_extrusive;POLISHED;shape:wall
welded_tuff_polished_pillar,welded_tuff polished pillar,geology:igneous_extrusive,welded_tuff,polished,pillar,OPAQUE,OPAQUE,false,True,partial,PILLAR,full,"0,0,0","1,1,1",,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,CUBE with column texture mapping; optional axis rotation,geology:igneous_extrusive;POLISHED;shape:pillar
welded_tuff_polished_rubble,welded_tuff polished rubble,geology:igneous_extrusive,welded_tuff,polished,rubble,CUTOUT,CUTOUT,false,False,none,RUBBLE,rubble,"0,0,0","1,0.35,1",,false,false,6 (one per face),,soft,stone,false,false,,NONE,,Low-profile irregular mesh; collision approx 0.25–0.5 height,geology:igneous_extrusive;POLISHED;shape:rubble
welded_tuff_bricks_block,welded_tuff bricks block,geology:igneous_extrusive,welded_tuff,bricks,block,OPAQUE,OPAQUE,false,True,full,CUBE,full,"0,0,0","1,1,1",,false,false,6 (one per face),,hard,stone,false,false,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:igneous_extrusive;BRICKS;shape:block
welded_tuff_bricks_slab,welded_tuff bricks slab,geology:igneous_extrusive,welded_tuff,bricks,slab,OPAQUE,OPAQUE,false,True,partial,SLAB_HALF,slab,"0,0,0","1,0.5,1",,false,false,6 (one per face),,hard,stone,false,false,,NONE,,Procedural: cube with height=0.5; supports top/bottom placement,geology:igneous_extrusive;BRICKS;shape:slab
welded_tuff_bricks_stairs,welded_tuff bricks stairs,geology:igneous_extrusive,welded_tuff,bricks,stairs,OPAQUE,OPAQUE,false,True,partial,STAIRS,stairs,,,,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,Procedural stair mesh (8 subcubes) or block-model; needs orientation,geology:igneous_extrusive;BRICKS;shape:stairs
welded_tuff_bricks_wall,welded_tuff bricks wall,geology:igneous_extrusive,welded_tuff,bricks,wall,OPAQUE,OPAQUE,false,True,partial,WALL,wall,,,,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,Procedural wall posts+connections; neighbor-aware,geology:igneous_extrusive;BRICKS;shape:wall
welded_tuff_bricks_pillar,welded_tuff bricks pillar,geology:igneous_extrusive,welded_tuff,bricks,pillar,OPAQUE,OPAQUE,false,True,partial,PILLAR,full,"0,0,0","1,1,1",,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,CUBE with column texture mapping; optional axis rotation,geology:igneous_extrusive;BRICKS;shape:pillar
welded_tuff_bricks_rubble,welded_tuff bricks rubble,geology:igneous_extrusive,welded_tuff,bricks,rubble,CUTOUT,CUTOUT,false,False,none,RUBBLE,rubble,"0,0,0","1,0.35,1",,false,false,6 (one per face),,soft,stone,false,false,,NONE,,Low-profile irregular mesh; collision approx 0.25–0.5 height,geology:igneous_extrusive;BRICKS;shape:rubble
welded_tuff_tiles_block,welded_tuff tiles block,geology:igneous_extrusive,welded_tuff,tiles,block,OPAQUE,OPAQUE,false,True,full,CUBE,full,"0,0,0","1,1,1",,false,false,6 (one per face),,hard,stone,false,false,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:igneous_extrusive;TILES;shape:block
welded_tuff_tiles_slab,welded_tuff tiles slab,geology:igneous_extrusive,welded_tuff,tiles,slab,OPAQUE,OPAQUE,false,True,partial,SLAB_HALF,slab,"0,0,0","1,0.5,1",,false,false,6 (one per face),,hard,stone,false,false,,NONE,,Procedural: cube with height=0.5; supports top/bottom placement,geology:igneous_extrusive;TILES;shape:slab
welded_tuff_tiles_stairs,welded_tuff tiles stairs,geology:igneous_extrusive,welded_tuff,tiles,stairs,OPAQUE,OPAQUE,false,True,partial,STAIRS,stairs,,,,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,Procedural stair mesh (8 subcubes) or block-model; needs orientation,geology:igneous_extrusive;TILES;shape:stairs
welded_tuff_tiles_wall,welded_tuff tiles wall,geology:igneous_extrusive,welded_tuff,tiles,wall,OPAQUE,OPAQUE,false,True,partial,WALL,wall,,,,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,Procedural wall posts+connections; neighbor-aware,geology:igneous_extrusive;TILES;shape:wall
welded_tuff_tiles_pillar,welded_tuff tiles pillar,geology:igneous_extrusive,welded_tuff,tiles,pillar,OPAQUE,OPAQUE,false,True,partial,PILLAR,full,"0,0,0","1,1,1",,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,CUBE with column texture mapping; optional axis rotation,geology:igneous_extrusive;TILES;shape:pillar
welded_tuff_tiles_rubble,welded_tuff tiles rubble,geology:igneous_extrusive,welded_tuff,tiles,rubble,CUTOUT,CUTOUT,false,False,none,RUBBLE,rubble,"0,0,0","1,0.35,1",,false,false,6 (one per face),,soft,stone,false,false,,NONE,,Low-profile irregular mesh; collision approx 0.25–0.5 height,geology:igneous_extrusive;TILES;shape:rubble
welded_tuff_chiseled_block,welded_tuff chiseled block,geology:igneous_extrusive,welded_tuff,chiseled,block,OPAQUE,OPAQUE,false,True,full,CUBE,full,"0,0,0","1,1,1",,false,false,6 (one per face),,hard,stone,false,false,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:igneous_extrusive;CHISELED;shape:block
welded_tuff_chiseled_slab,welded_tuff chiseled slab,geology:igneous_extrusive,welded_tuff,chiseled,slab,OPAQUE,OPAQUE,false,True,partial,SLAB_HALF,slab,"0,0,0","1,0.5,1",,false,false,6 (one per face),,hard,stone,false,false,,NONE,,Procedural: cube with height=0.5; supports top/bottom placement,geology:igneous_extrusive;CHISELED;shape:slab
welded_tuff_chiseled_stairs,welded_tuff chiseled stairs,geology:igneous_extrusive,welded_tuff,chiseled,stairs,OPAQUE,OPAQUE,false,True,partial,STAIRS,stairs,,,,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,Procedural stair mesh (8 subcubes) or block-model; needs orientation,geology:igneous_extrusive;CHISELED;shape:stairs
welded_tuff_chiseled_wall,welded_tuff chiseled wall,geology:igneous_extrusive,welded_tuff,chiseled,wall,OPAQUE,OPAQUE,false,True,partial,WALL,wall,,,,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,Procedural wall posts+connections; neighbor-aware,geology:igneous_extrusive;CHISELED;shape:wall
welded_tuff_chiseled_pillar,welded_tuff chiseled pillar,geology:igneous_extrusive,welded_tuff,chiseled,pillar,OPAQUE,OPAQUE,false,True,partial,PILLAR,full,"0,0,0","1,1,1",,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,CUBE with column texture mapping; optional axis rotation,geology:igneous_extrusive;CHISELED;shape:pillar
welded_tuff_chiseled_rubble,welded_tuff chiseled rubble,geology:igneous_extrusive,welded_tuff,chiseled,rubble,CUTOUT,CUTOUT,false,False,none,RUBBLE,rubble,"0,0,0","1,0.35,1",,false,false,6 (one per face),,soft,stone,false,false,,NONE,,Low-profile irregular mesh; collision approx 0.25–0.5 height,geology:igneous_extrusive;CHISELED;shape:rubble
ash_tuff_raw_block,ash_tuff raw block,geology:igneous_extrusive,ash_tuff,raw,block,OPAQUE,OPAQUE,false,True,full,CUBE,full,"0,0,0","1,1,1",,false,false,6 (one per face),,hard,stone,false,false,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:igneous_extrusive;RAW;shape:block
ash_tuff_raw_slab,ash_tuff raw slab,geology:igneous_extrusive,ash_tuff,raw,slab,OPAQUE,OPAQUE,false,True,partial,SLAB_HALF,slab,"0,0,0","1,0.5,1",,false,false,6 (one per face),,hard,stone,false,false,,NONE,,Procedural: cube with height=0.5; supports top/bottom placement,geology:igneous_extrusive;RAW;shape:slab
ash_tuff_raw_stairs,ash_tuff raw stairs,geology:igneous_extrusive,ash_tuff,raw,stairs,OPAQUE,OPAQUE,false,True,partial,STAIRS,stairs,,,,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,Procedural stair mesh (8 subcubes) or block-model; needs orientation,geology:igneous_extrusive;RAW;shape:stairs
ash_tuff_raw_wall,ash_tuff raw wall,geology:igneous_extrusive,ash_tuff,raw,wall,OPAQUE,OPAQUE,false,True,partial,WALL,wall,,,,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,Procedural wall posts+connections; neighbor-aware,geology:igneous_extrusive;RAW;shape:wall
ash_tuff_raw_pillar,ash_tuff raw pillar,geology:igneous_extrusive,ash_tuff,raw,pillar,OPAQUE,OPAQUE,false,True,partial,PILLAR,full,"0,0,0","1,1,1",,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,CUBE with column texture mapping; optional axis rotation,geology:igneous_extrusive;RAW;shape:pillar
ash_tuff_raw_rubble,ash_tuff raw rubble,geology:igneous_extrusive,ash_tuff,raw,rubble,CUTOUT,CUTOUT,false,False,none,RUBBLE,rubble,"0,0,0","1,0.35,1",,false,false,6 (one per face),,soft,stone,false,false,,NONE,,Low-profile irregular mesh; collision approx 0.25–0.5 height,geology:igneous_extrusive;RAW;shape:rubble
ash_tuff_fractured_block,ash_tuff fractured block,geology:igneous_extrusive,ash_tuff,fractured,block,OPAQUE,OPAQUE,false,True,full,CUBE,full,"0,0,0","1,1,1",,false,false,6 (one per face),,hard,stone,false,false,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:igneous_extrusive;FRACTURED;shape:block
ash_tuff_fractured_slab,ash_tuff fractured slab,geology:igneous_extrusive,ash_tuff,fractured,slab,OPAQUE,OPAQUE,false,True,partial,SLAB_HALF,slab,"0,0,0","1,0.5,1",,false,false,6 (one per face),,hard,stone,false,false,,NONE,,Procedural: cube with height=0.5; supports top/bottom placement,geology:igneous_extrusive;FRACTURED;shape:slab
ash_tuff_fractured_stairs,ash_tuff fractured stairs,geology:igneous_extrusive,ash_tuff,fractured,stairs,OPAQUE,OPAQUE,false,True,partial,STAIRS,stairs,,,,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,Procedural stair mesh (8 subcubes) or block-model; needs orientation,geology:igneous_extrusive;FRACTURED;shape:stairs
ash_tuff_fractured_wall,ash_tuff fractured wall,geology:igneous_extrusive,ash_tuff,fractured,wall,OPAQUE,OPAQUE,false,True,partial,WALL,wall,,,,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,Procedural wall posts+connections; neighbor-aware,geology:igneous_extrusive;FRACTURED;shape:wall
ash_tuff_fractured_pillar,ash_tuff fractured pillar,geology:igneous_extrusive,ash_tuff,fractured,pillar,OPAQUE,OPAQUE,false,True,partial,PILLAR,full,"0,0,0","1,1,1",,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,CUBE with column texture mapping; optional axis rotation,geology:igneous_extrusive;FRACTURED;shape:pillar
ash_tuff_fractured_rubble,ash_tuff fractured rubble,geology:igneous_extrusive,ash_tuff,fractured,rubble,CUTOUT,CUTOUT,false,False,none,RUBBLE,rubble,"0,0,0","1,0.35,1",,false,false,6 (one per face),,soft,stone,false,false,,NONE,,Low-profile irregular mesh; collision approx 0.25–0.5 height,geology:igneous_extrusive;FRACTURED;shape:rubble
ash_tuff_weathered_block,ash_tuff weathered block,geology:igneous_extrusive,ash_tuff,weathered,block,OPAQUE,OPAQUE,false,True,full,CUBE,full,"0,0,0","1,1,1",,false,false,6 (one per face),,hard,stone,false,false,,NONE,,Axis-aligned cube; face culling; collision = full cube,geology:igneous_extrusive;WEATHERED;shape:block
ash_tuff_weathered_slab,ash_tuff weathered slab,geology:igneous_extrusive,ash_tuff,weathered,slab,OPAQUE,OPAQUE,false,True,partial,SLAB_HALF,slab,"0,0,0","1,0.5,1",,false,false,6 (one per face),,hard,stone,false,false,,NONE,,Procedural: cube with height=0.5; supports top/bottom placement,geology:igneous_extrusive;WEATHERED;shape:slab
ash_tuff_weathered_stairs,ash_tuff weathered stairs,geology:igneous_extrusive,ash_tuff,weathered,stairs,OPAQUE,OPAQUE,false,True,partial,STAIRS,stairs,,,,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,Procedural stair mesh (8 subcubes) or block-model; needs orientation,geology:igneous_extrusive;WEATHERED;shape:stairs
ash_tuff_weathered_wall,ash_tuff weathered wall,geology:igneous_extrusive,ash_tuff,weathered,wall,OPAQUE,OPAQUE,false,True,partial,WALL,wall,,,,false,false,6 (one per face),orientation,hard,stone,false,false,,NONE,,Procedural wall posts+connections; neighbor-aware,geology:igneous_extrusive;WEATHERED;shape:wall
